,answer_name,answer_agreement,answer_price,answer_satisfaction,city,model_landlord,model_renter,renter_name,experiment_id,interview_partner,correct_character
767,Yi-Nuo,Yes,750,7.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f281178b-dd98-4910-8fa5-7e2cabae3f25,renter,1.0
768,Peter Schmidt,No,850,1.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f442e45c-07c0-4c27-ae32-6bafc89a9772,landlord,1.0
769,Yi-Nuo,No,1.000,2.0,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f442e45c-07c0-4c27-ae32-6bafc89a9772,renter,1.0
770,Peter Schmidt,Yes,525,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,fc97eeb1-e2f5-4173-8fe3-93b6105ccf7a,landlord,1.0
771,Yi-Nuo,Yes,525,Null,Duisburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,fc97eeb1-e2f5-4173-8fe3-93b6105ccf7a,renter,1.0
772,Peter Schmidt,Yes,525,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,07be5ad0-6879-4d1d-beb4-cab038d25941,landlord,1.0
773,Yi-Nuo,Yes,525,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,07be5ad0-6879-4d1d-beb4-cab038d25941,renter,1.0
774,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,0acb0302-1e18-4c40-8119-cbc4f4c56bde,landlord,1.0
775,Yi-Nuo,Yes,775,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,0acb0302-1e18-4c40-8119-cbc4f4c56bde,renter,1.0
776,Peter Schmidt,No,700,3.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,157f8323-d6f2-44c2-8a8a-00dee4449190,landlord,1.0
777,Yi-Nuo,Yes,675,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,157f8323-d6f2-44c2-8a8a-00dee4449190,renter,1.0
778,Peter Schmidt,Yes,505,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,27a6bf59-3ab5-4eca-8e4d-3c47092b57a2,landlord,1.0
779,Yi-Nuo,Yes,505,7.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,27a6bf59-3ab5-4eca-8e4d-3c47092b57a2,renter,1.0
780,Peter Schmidt,Yes,595,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,30b05289-2209-449f-b079-b4adac4fa581,landlord,1.0
781,Yi-Nuo,Yes,595,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,30b05289-2209-449f-b079-b4adac4fa581,renter,1.0
782,Peter Schmidt,No,Null,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,38db7819-67ec-47ea-bfe8-d39acd5727ea,landlord,1.0
783,Yi-Nuo,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,38db7819-67ec-47ea-bfe8-d39acd5727ea,renter,1.0
784,Peter Schmidt,Yes,625,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,408323f8-703e-4a71-82a8-e69a8485b4ef,landlord,1.0
785,Yi-Nuo,Yes,625,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,408323f8-703e-4a71-82a8-e69a8485b4ef,renter,1.0
786,Peter Schmidt,Yes,580,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,535b7999-b8fa-4df6-8efc-0bd0100e5e6b,landlord,1.0
787,Yi-Nuo,Yes,580,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,535b7999-b8fa-4df6-8efc-0bd0100e5e6b,renter,1.0
788,Peter Schmidt,Yes,525,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,5abdd3fd-10af-46bf-961d-9b7867a939ba,landlord,1.0
789,Yi-Nuo,Yes,525,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,5abdd3fd-10af-46bf-961d-9b7867a939ba,renter,1.0
790,Peter Schmidt,Yes,875,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6d8999d4-7ea5-4f66-a3e5-482a79227735,landlord,1.0
791,Yi-Nuo,Yes,875,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6d8999d4-7ea5-4f66-a3e5-482a79227735,renter,1.0
792,Peter Schmidt,Yes,825,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7b6e634d-895f-4b3b-8a7e-a40c6e9cc70c,landlord,1.0
793,Yi-Nuo,Yes,825,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,7b6e634d-895f-4b3b-8a7e-a40c6e9cc70c,renter,1.0
794,Peter Schmidt,Yes,1.150,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,83a212f7-bbd6-43ef-9e4d-3cec453e7030,landlord,1.0
795,Yi-Nuo,Yes,1.150,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,83a212f7-bbd6-43ef-9e4d-3cec453e7030,renter,1.0
796,Peter Schmidt,Yes,690,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,8df762e7-f20c-41fb-b6a1-1487bb7dc36f,landlord,1.0
797,Yi-Nuo,Yes,690,9.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,8df762e7-f20c-41fb-b6a1-1487bb7dc36f,renter,1.0
798,Peter Schmidt,Yes,825,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,990fcb86-3e11-4e06-a92d-8c8df26bef98,landlord,1.0
799,Yi-Nuo,Yes,825,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,990fcb86-3e11-4e06-a92d-8c8df26bef98,renter,1.0
800,Peter Schmidt,Yes,700,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9995fc4e-7000-4568-bf4a-5a985a46d565,landlord,1.0
801,Yi-Nuo,Yes,700,7.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9995fc4e-7000-4568-bf4a-5a985a46d565,renter,1.0
802,Peter Schmidt,No,Null,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9ecb3e3b-0e62-40d5-8d72-cfcd84566b97,landlord,1.0
803,Yi-Nuo,No,Null,5.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9ecb3e3b-0e62-40d5-8d72-cfcd84566b97,renter,1.0
804,Peter Schmidt,Yes,625,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,a5081db9-eb5c-48ec-8426-7f2492b95a88,landlord,1.0
805,Yi-Nuo,Yes,625,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,a5081db9-eb5c-48ec-8426-7f2492b95a88,renter,1.0
806,Peter Schmidt,Yes,750,7.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,abfcf023-a02d-4cc0-9df0-b3d2f2c829f4,landlord,1.0
807,Yi-Nuo,Yes,750,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,abfcf023-a02d-4cc0-9df0-b3d2f2c829f4,renter,1.0
808,Yi-Nuo,Yes,825,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,ad14691c-7a8e-4a7b-9237-ec9c9059e9c1,landlord,0.0
809,Yi-Nuo,Yes,825,10.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,ad14691c-7a8e-4a7b-9237-ec9c9059e9c1,renter,1.0
810,Yi-Nuo,Yes,650,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,c55aa41d-e465-441d-9b76-3d52136138b9,landlord,0.0
811,Yi-Nuo,Yes,650,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,c55aa41d-e465-441d-9b76-3d52136138b9,renter,1.0
812,Peter Schmidt,Yes,750,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,c628a921-9944-4fc5-a68f-b51c2f903a89,landlord,1.0
813,Yi-Nuo,Yes,750,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,c628a921-9944-4fc5-a68f-b51c2f903a89,renter,1.0
814,Peter Schmidt,Yes,500,10.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,cc1da07b-eacf-4178-a4c9-77e42672abcd,landlord,1.0
815,Yi-Nuo,Yes,500,10.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,cc1da07b-eacf-4178-a4c9-77e42672abcd,renter,1.0
816,Peter Schmidt,Yes,725,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d950aa0e-68ed-4cab-9610-2c72db6fddd4,landlord,1.0
817,Yi-Nuo,Yes,725,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d950aa0e-68ed-4cab-9610-2c72db6fddd4,renter,1.0
818,Peter Schmidt,No,840,1.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,e158167a-1d2b-4fab-91c8-01e348ffdbb4,landlord,1.0
819,Yi-Nuo,No,Null,0.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,e158167a-1d2b-4fab-91c8-01e348ffdbb4,renter,1.0
820,Peter Schmidt,Yes,700,8.0,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,fa547f03-8f0a-4981-9f18-a98d66694cac,landlord,1.0
821,Yi-Nuo,Yes,700,Null,Magdeburg,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,fa547f03-8f0a-4981-9f18-a98d66694cac,renter,1.0
822,Yi-Nuo,Yes,1.300,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,076e78b9-4fbd-4cb2-ae6d-b1953b0f4743,landlord,0.0
823,Yi-Nuo,Yes,1.300,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,076e78b9-4fbd-4cb2-ae6d-b1953b0f4743,renter,1.0
824,Peter Schmidt,Yes,1.350,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,142d48c9-8bfa-47ec-b3ab-a32581c0ab6a,landlord,1.0
825,Yi-Nuo,Yes,1.350,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,142d48c9-8bfa-47ec-b3ab-a32581c0ab6a,renter,1.0
826,Peter Schmidt,Yes,1.350,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,290078b8-e495-4e99-bded-bcf1b2c7db29,landlord,1.0
827,Yi-Nuo,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,290078b8-e495-4e99-bded-bcf1b2c7db29,renter,1.0
828,Peter Schmidt,No,Null,1.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,47eb6f0a-9036-425e-9bf1-4f02f9f6ea87,landlord,1.0
829,Yi-Nuo,No,Null,3.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,47eb6f0a-9036-425e-9bf1-4f02f9f6ea87,renter,1.0
830,Peter Schmidt,Yes,790,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,509beef3-c04a-4b0e-912c-bb4fb28fa1a3,landlord,1.0
831,Yi-Nuo,Yes,790,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,509beef3-c04a-4b0e-912c-bb4fb28fa1a3,renter,1.0
832,Peter Schmidt,Yes,675,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,56b80d76-c1c3-4074-9af6-a719fb176432,landlord,1.0
833,Yi-Nuo,Yes,675,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,56b80d76-c1c3-4074-9af6-a719fb176432,renter,1.0
834,Peter Schmidt,Yes,1.318,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,5a02e70c-4980-4ab3-a671-95f758b17588,landlord,1.0
835,Yi-Nuo,Yes,1.318,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,5a02e70c-4980-4ab3-a671-95f758b17588,renter,1.0
836,Peter Schmidt,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,5e2474ba-bfc7-42c2-82b1-c6e7748db1e3,landlord,1.0
837,Yi-Nuo,Yes,750,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,5e2474ba-bfc7-42c2-82b1-c6e7748db1e3,renter,1.0
838,Peter Schmidt,No,1.050,6.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6955e6f6-2aa0-4420-a238-15260b126e2f,landlord,1.0
839,Yi-Nuo,No,1.050,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6955e6f6-2aa0-4420-a238-15260b126e2f,renter,1.0
840,Peter Schmidt,Yes,1300,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,79189fc9-3c67-405d-b0b4-6411110d7c43,landlord,1.0
841,Yi-Nuo,Yes,1300,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,79189fc9-3c67-405d-b0b4-6411110d7c43,renter,1.0
842,Peter Schmidt,Yes,1250,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,917c23c1-1625-4a32-9688-e9f49ea56079,landlord,1.0
843,Yi-Nuo,Yes,1250,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,917c23c1-1625-4a32-9688-e9f49ea56079,renter,1.0
844,Peter Schmidt,Yes,1.050,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,971233cc-5b15-44dd-b347-92aa528a3e76,landlord,1.0
845,Yi-Nuo,Yes,1050,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,971233cc-5b15-44dd-b347-92aa528a3e76,renter,1.0
846,Yi-Nuo,No,800,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,bdfbcca0-f596-49b0-bc5d-f6e104f7a062,landlord,0.0
847,Yi-Nuo,No,800,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,bdfbcca0-f596-49b0-bc5d-f6e104f7a062,renter,1.0
848,Peter Schmidt,Yes,1.100,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d3b003d7-5acd-4e32-9d79-4a82b8cdcb97,landlord,1.0
849,Yi-Nuo,Yes,1.100,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d3b003d7-5acd-4e32-9d79-4a82b8cdcb97,renter,1.0
850,Peter Schmidt,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,ec24cbdc-d8ca-4bea-ad75-8aa0d1325ede,landlord,1.0
851,Yi-Nuo,No,850,1.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,ec24cbdc-d8ca-4bea-ad75-8aa0d1325ede,renter,1.0
852,Yi-Nuo,Yes,1100,10.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f30ee210-9311-4b87-a929-e5da0bb1bb08,landlord,0.0
853,Yi-Nuo,Yes,1100,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f30ee210-9311-4b87-a929-e5da0bb1bb08,renter,1.0
854,Peter Schmidt,Yes,850,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f57f49e0-8a9f-4977-968d-448a5b6f9c71,landlord,1.0
855,Yi-Nuo,Yes,850,8.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f57f49e0-8a9f-4977-968d-448a5b6f9c71,renter,1.0
856,Peter Schmidt,Yes,1.050,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f59976fc-dd78-4126-b7c5-d003b20e2d19,landlord,1.0
857,Yi-Nuo,Yes,1.050,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,f59976fc-dd78-4126-b7c5-d003b20e2d19,renter,1.0
858,Yi-Nuo,Yes,750,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,011611ef-4cba-4297-9291-726dc587e9a8,landlord,0.0
859,Yi-Nuo,Yes,750,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,011611ef-4cba-4297-9291-726dc587e9a8,renter,1.0
860,Peter Schmidt,Yes,1.150,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,1af08a2f-e186-4617-90b2-f1837c2a1d91,landlord,1.0
861,Yi-Nuo,Yes,1.150,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,1af08a2f-e186-4617-90b2-f1837c2a1d91,renter,1.0
862,Yi-Nuo,Yes,1.150,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,475e66c9-f9f9-4576-9a61-a2ace8ecb922,landlord,0.0
863,Yi-Nuo,Yes,1.150,9.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,475e66c9-f9f9-4576-9a61-a2ace8ecb922,renter,1.0
864,Peter Schmidt,Yes,885,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6a57424b-8d8a-4419-abc7-a8b6bd6af3d7,landlord,1.0
865,Yi-Nuo,Yes,885,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,6a57424b-8d8a-4419-abc7-a8b6bd6af3d7,renter,1.0
866,Peter Schmidt,Yes,875,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9833e684-d881-4bae-9fd0-4e46509ee905,landlord,1.0
867,Yi-Nuo,Yes,875,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,9833e684-d881-4bae-9fd0-4e46509ee905,renter,1.0
868,Peter Schmidt,No,950,6.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d9fe5268-57a6-437e-adf9-866be32eac38,landlord,1.0
869,Yi-Nuo,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,d9fe5268-57a6-437e-adf9-866be32eac38,renter,1.0
870,Peter Schmidt,No,Null,Null,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,ea87229e-48ea-466f-ae2f-71ddb93912b7,landlord,1.0
871,Yi-Nuo,No,Null,5.0,München,Yi-34B-Chat,Yi-34B-Chat,Yi-Nuo,ea87229e-48ea-466f-ae2f-71ddb93912b7,renter,1.0
